customer_id,country,education,gender,member_card,total_children,Recency,Frequency,Monetary
8301,USA,Bachelors Degree,F,Golden,4,239,2,54.1
8302,USA,Bachelors Degree,F,Bronze,4,348,1,10.12
8303,USA,Graduate Degree,M,Bronze,3,247,1,56.49
8304,USA,Partial College,F,Golden,5,4,12,365.16
8306,USA,Partial High School,F,Normal,3,100,2,53.45
8307,USA,High School Degree,M,Bronze,1,253,1,12.1
8308,USA,Partial High School,F,Normal,0,132,7,219.13
8309,USA,High School Degree,F,Bronze,1,162,1,5.6
8310,USA,High School Degree,F,Bronze,1,179,6,174.15
8311,USA,Graduate Degree,M,Bronze,2,5,10,274.08
8312,USA,Partial High School,F,Bronze,3,120,2,80.03
8314,USA,Bachelors Degree,M,Bronze,2,58,3,70.96
8317,USA,Partial High School,M,Normal,0,55,3,84.78
8318,USA,High School Degree,F,Golden,0,25,3,117.01
8319,USA,Bachelors Degree,F,Bronze,4,152,2,19.85
8321,USA,Bachelors Degree,M,Bronze,1,80,2,36.89
8322,USA,Bachelors Degree,F,Bronze,5,35,1,22.91
8323,USA,High School Degree,M,Bronze,3,30,3,87.6
8324,USA,High School Degree,F,Silver,1,85,3,122.19
8327,USA,Bachelors Degree,F,Bronze,2,77,2,21.52
8329,USA,Bachelors Degree,M,Bronze,5,137,2,52.79
8334,USA,Partial High School,M,Normal,3,34,2,67.6
8335,USA,High School Degree,F,Bronze,0,71,5,103.11
8336,USA,Partial High School,M,Normal,4,10,6,225.38
8340,USA,Graduate Degree,F,Bronze,0,22,5,137.21
8342,USA,High School Degree,F,Bronze,2,356,1,64.96
8347,USA,High School Degree,F,Bronze,0,129,1,29.5
8348,USA,Bachelors Degree,M,Silver,1,54,2,51.67
8351,USA,Graduate Degree,M,Bronze,4,6,20,580.82
8354,USA,High School Degree,F,Bronze,2,91,1,5.54
8356,USA,Bachelors Degree,F,Bronze,3,26,4,94.07
8358,USA,Graduate Degree,M,Bronze,2,21,2,77.17
8359,USA,High School Degree,F,Normal,5,8,12,363.82
8360,USA,Bachelors Degree,M,Bronze,4,139,3,61.32
8367,USA,Bachelors Degree,M,Golden,4,127,8,264.91
8369,USA,High School Degree,F,Normal,2,302,1,39.05
8370,USA,High School Degree,F,Bronze,2,12,8,198.57
8372,USA,Partial High School,M,Normal,0,192,1,5.44
8373,USA,Bachelors Degree,F,Bronze,3,127,6,196.79
8374,USA,Bachelors Degree,F,Bronze,2,5,9,300.71
8377,USA,Partial High School,F,Normal,5,252,1,6.8
8378,USA,Bachelors Degree,M,Golden,1,12,2,47.39
8379,USA,Bachelors Degree,F,Bronze,3,156,1,5.4
8382,USA,Partial High School,M,Normal,4,90,3,114.17
8384,USA,Partial High School,M,Silver,2,58,2,58.52
8389,USA,High School Degree,M,Golden,4,113,1,19.81
8390,USA,Bachelors Degree,M,Bronze,4,5,2,58.21
8393,USA,Partial High School,F,Bronze,1,161,1,45.72
8394,USA,Partial High School,F,Normal,0,193,2,80.3
8396,USA,Partial High School,M,Normal,3,53,1,29.01
8399,USA,Partial High School,M,Bronze,2,115,2,27.62
8401,USA,High School Degree,M,Normal,2,359,1,16.49
8403,USA,Bachelors Degree,M,Golden,3,161,5,166.53
8404,USA,High School Degree,M,Golden,3,4,14,352.13
8406,USA,High School Degree,M,Bronze,1,52,3,56.3
8407,USA,Bachelors Degree,M,Bronze,0,58,4,85.78
8408,USA,Bachelors Degree,M,Bronze,2,30,2,25.65
8409,USA,Partial College,M,Bronze,0,117,2,46.3
8410,USA,High School Degree,M,Bronze,3,46,5,90.78
8411,USA,Bachelors Degree,M,Bronze,3,77,5,148.39
8412,USA,Partial College,F,Bronze,2,12,5,120.34
8414,USA,Partial High School,M,Normal,1,10,9,265.77
8415,USA,Bachelors Degree,M,Bronze,4,10,4,95.26
8416,USA,Partial High School,F,Normal,1,16,3,100.24
8418,USA,Partial College,F,Bronze,3,84,5,67.67
8423,USA,Partial High School,F,Bronze,1,14,3,73.01
8427,USA,Partial High School,M,Normal,3,6,19,375.65
8430,USA,Partial High School,F,Normal,2,31,2,48.37
8431,USA,Partial High School,M,Bronze,2,212,1,20.84
8432,USA,Partial High School,F,Bronze,3,118,2,53.37
8435,USA,High School Degree,F,Bronze,3,102,9,289.4
8436,USA,Partial High School,M,Bronze,1,115,4,117.61
8439,USA,High School Degree,F,Golden,4,32,4,110.38
8441,USA,Bachelors Degree,F,Bronze,4,104,1,9.48
8442,USA,Partial High School,F,Normal,4,7,9,294.27
8443,USA,High School Degree,F,Bronze,1,133,2,29.15
8444,USA,Bachelors Degree,F,Silver,4,28,1,9.46
8445,USA,Bachelors Degree,M,Bronze,3,30,4,101.1
8446,USA,High School Degree,F,Bronze,2,96,1,14.91
8448,USA,High School Degree,M,Bronze,1,53,2,69.02
8451,USA,Partial College,M,Bronze,2,244,1,18.9
8452,USA,Bachelors Degree,M,Silver,4,6,25,980.96
8454,USA,Partial High School,F,Bronze,3,41,7,214.08
8456,USA,Bachelors Degree,M,Bronze,2,45,3,76.4
8457,USA,Partial High School,M,Silver,1,13,4,109.74
8463,USA,High School Degree,M,Bronze,1,184,8,194.64
8464,USA,High School Degree,F,Golden,5,29,2,47.63
8466,USA,Partial High School,M,Normal,3,41,8,259.32
8467,USA,High School Degree,F,Bronze,2,106,3,94.99
8472,USA,High School Degree,F,Bronze,1,10,9,273.38
8473,USA,High School Degree,F,Bronze,4,46,5,138.86
8477,USA,Bachelors Degree,M,Bronze,5,51,11,351.58
8478,USA,Partial High School,M,Normal,2,30,2,75.34
8480,USA,Partial College,M,Bronze,0,7,2,8.84
8482,USA,Partial High School,F,Bronze,1,12,4,82
8483,USA,Partial College,F,Bronze,3,162,2,92.87
8484,USA,High School Degree,F,Bronze,2,133,1,13.47
8485,USA,Bachelors Degree,F,Bronze,1,16,2,62.61
8487,USA,Bachelors Degree,F,Bronze,5,293,3,84.22
8489,USA,Bachelors Degree,M,Silver,1,171,1,14.74
8490,USA,Graduate Degree,M,Normal,3,25,2,52.99
8492,USA,Bachelors Degree,M,Bronze,1,266,1,14.83
8495,USA,Bachelors Degree,F,Golden,3,224,2,48.53
8499,USA,Partial High School,M,Normal,2,21,2,63.17
8500,USA,Partial College,M,Bronze,1,72,6,155.35
8502,USA,Partial College,M,Bronze,3,157,1,1.67
8503,USA,Bachelors Degree,M,Silver,4,96,1,5.13
8504,USA,Bachelors Degree,F,Bronze,5,130,7,129
8505,USA,High School Degree,M,Bronze,4,61,3,119.55
8508,USA,Graduate Degree,F,Bronze,4,282,1,5.61
8509,USA,High School Degree,M,Bronze,3,14,3,84.63
8511,USA,Bachelors Degree,F,Bronze,1,38,19,680.89
8514,USA,High School Degree,M,Bronze,2,7,1,5.67
8517,USA,Partial High School,F,Bronze,4,152,1,28.64
8518,USA,Bachelors Degree,F,Bronze,3,280,2,76.07
8523,USA,Partial High School,M,Bronze,0,296,1,9.34
8524,USA,Partial College,F,Bronze,3,9,2,65.4
8526,USA,Bachelors Degree,F,Bronze,3,34,5,146.49
8528,USA,Bachelors Degree,M,Bronze,3,96,5,102.05
8536,USA,Bachelors Degree,M,Bronze,0,53,2,48.46
8539,USA,Bachelors Degree,F,Bronze,5,54,2,30.6
8541,USA,High School Degree,F,Bronze,1,78,3,99.87
8542,USA,High School Degree,F,Bronze,3,47,1,18.66
8545,USA,High School Degree,F,Golden,2,124,1,37.58
8546,USA,Partial College,M,Golden,4,80,4,121.2
8549,USA,Partial High School,F,Bronze,5,22,3,66.02
8550,USA,Partial High School,M,Normal,1,16,5,115.72
8551,USA,Partial High School,F,Normal,4,52,11,318.81
8554,USA,Bachelors Degree,F,Bronze,4,48,1,55.67
8555,USA,Partial College,F,Bronze,1,28,5,160.18
8556,USA,Partial High School,M,Normal,0,161,5,163.45
8557,USA,Partial High School,M,Golden,1,225,2,69.37
8558,USA,Partial High School,M,Normal,2,156,4,73.4
8559,USA,High School Degree,F,Silver,1,115,1,33.94
8560,USA,High School Degree,F,Bronze,3,91,2,57.29
8561,USA,Partial High School,M,Golden,1,66,2,51.93
8562,USA,Partial College,M,Bronze,1,198,3,81.83
8563,USA,Partial High School,M,Bronze,2,271,1,42.85
8566,USA,Partial High School,M,Normal,1,21,1,14.99
8570,USA,Partial High School,M,Bronze,2,46,5,120.52
8571,USA,Partial High School,M,Golden,1,4,7,151.63
8572,USA,High School Degree,M,Silver,3,16,2,33.6
8574,USA,Bachelors Degree,F,Bronze,0,71,3,88.24
8575,USA,Partial High School,F,Normal,5,14,1,49.07
8576,USA,High School Degree,F,Bronze,2,75,2,49.36
8577,USA,High School Degree,F,Golden,4,27,12,507.45
8578,USA,High School Degree,F,Bronze,3,5,11,322.21
8579,USA,High School Degree,F,Bronze,2,9,3,95.51
8586,USA,Partial High School,M,Bronze,3,239,1,24.48
8587,USA,Partial College,F,Bronze,4,12,3,56.23
8590,USA,Bachelors Degree,M,Bronze,1,21,1,9.36
8593,USA,High School Degree,M,Silver,2,254,2,10.44
8594,USA,Bachelors Degree,F,Silver,0,55,3,131.44
8597,USA,High School Degree,M,Bronze,5,36,3,73.37
8598,USA,High School Degree,F,Bronze,3,13,2,42.87
8599,USA,Partial High School,F,Normal,2,66,2,44.11
8600,USA,High School Degree,M,Bronze,0,78,2,50.19
8601,USA,Partial High School,F,Normal,2,223,4,109.29
8603,USA,Bachelors Degree,F,Normal,4,328,1,11
8605,USA,Graduate Degree,M,Normal,1,36,4,86.36
8606,USA,High School Degree,F,Bronze,2,49,4,69.24
8608,USA,Bachelors Degree,F,Bronze,5,138,2,58.08
8609,USA,Partial High School,M,Normal,5,149,3,90.95
8612,USA,High School Degree,M,Golden,0,92,4,40.03
8613,USA,Partial College,M,Golden,3,325,1,17.26
8617,USA,Partial High School,F,Normal,0,8,11,325.66
8618,USA,High School Degree,M,Bronze,1,25,2,45.69
8619,USA,Partial High School,M,Bronze,4,10,6,188.56
8622,USA,Bachelors Degree,F,Bronze,5,260,2,73.65
8623,USA,Partial College,M,Bronze,4,110,2,72.13
8624,USA,Bachelors Degree,M,Bronze,1,115,2,43.6
8628,USA,Graduate Degree,F,Bronze,2,3,1,21.27
8629,USA,High School Degree,F,Golden,2,239,2,75.7
8632,USA,High School Degree,F,Bronze,4,131,1,67.39
8633,USA,Graduate Degree,M,Bronze,4,54,3,48.23
8634,USA,High School Degree,F,Bronze,3,113,2,47.29
8635,USA,Partial College,M,Golden,0,117,2,44.07
8640,USA,Graduate Degree,F,Golden,4,9,2,46.54
8644,USA,High School Degree,M,Bronze,2,113,4,80.68
8645,USA,Partial High School,F,Normal,1,114,1,24.32
8647,USA,Bachelors Degree,F,Bronze,1,4,13,315.45
8648,USA,Graduate Degree,F,Bronze,1,362,1,22.46
8651,USA,Partial College,F,Normal,5,184,1,6.39
8652,USA,Partial College,F,Bronze,1,230,1,39.31
8653,USA,Bachelors Degree,M,Bronze,3,5,12,237.44
8657,USA,High School Degree,M,Bronze,2,49,1,37.96
8658,USA,High School Degree,F,Normal,1,3,2,41.53
8659,USA,Partial High School,M,Silver,3,4,6,128.07
8660,USA,Graduate Degree,M,Golden,4,128,2,50.95
8663,USA,Bachelors Degree,M,Bronze,5,10,5,134.49
8665,USA,Bachelors Degree,M,Golden,1,26,3,149.14
8666,USA,High School Degree,M,Normal,3,168,1,26.97
8667,USA,Bachelors Degree,M,Bronze,3,4,5,123.58
8668,USA,Partial High School,F,Normal,3,46,8,241.64
8669,USA,Partial High School,M,Normal,4,29,9,195.88
8672,USA,Partial College,M,Bronze,4,175,1,8.67
8673,USA,Partial High School,M,Normal,4,10,4,68.47
8676,USA,Bachelors Degree,F,Bronze,2,60,1,30.3
8677,USA,High School Degree,F,Normal,5,25,3,42.95
8678,USA,Partial High School,M,Normal,1,260,2,14.3
8681,USA,Graduate Degree,M,Bronze,2,214,1,28.11
8682,USA,High School Degree,F,Bronze,2,30,3,69.88
8684,USA,Partial High School,F,Normal,2,55,6,82.83
8686,USA,Partial High School,M,Bronze,3,258,1,27.24
8687,USA,High School Degree,F,Silver,2,18,9,205.02
8689,USA,Bachelors Degree,F,Bronze,1,256,1,1.55
8692,USA,Partial High School,M,Normal,2,237,4,118.73
8693,USA,High School Degree,M,Bronze,4,223,1,71.86
8694,USA,High School Degree,M,Bronze,3,49,4,71.38
8695,USA,High School Degree,F,Bronze,5,249,2,83.99
8699,USA,Partial High School,F,Normal,2,22,4,145.41
8700,USA,High School Degree,F,Bronze,5,175,2,48.84
8701,USA,Partial High School,M,Normal,3,285,1,28.56
8706,USA,Partial High School,F,Normal,4,286,1,50.47
8709,USA,Partial College,M,Bronze,0,16,2,23.16
8712,USA,High School Degree,M,Bronze,4,272,1,30.06
8717,USA,Bachelors Degree,F,Bronze,1,132,7,198.6
8718,USA,Bachelors Degree,M,Bronze,4,71,1,23.81
8720,USA,Bachelors Degree,M,Bronze,1,12,2,32.49
8724,USA,High School Degree,M,Bronze,4,171,3,42.75
8730,USA,Partial High School,F,Normal,1,22,5,146.18
8731,USA,Partial High School,F,Bronze,1,4,14,344.94
8732,USA,Partial High School,F,Normal,1,140,2,25.25
8734,USA,Partial High School,F,Normal,4,245,2,49.63
8736,USA,Graduate Degree,F,Bronze,2,117,2,127.64
8737,USA,Partial High School,F,Normal,2,83,9,268.44
8739,USA,Graduate Degree,M,Bronze,1,49,2,53.08
8742,USA,Partial High School,M,Normal,1,5,7,134.82
8744,USA,Bachelors Degree,M,Bronze,1,28,2,47.57
8745,USA,Bachelors Degree,M,Bronze,1,150,2,28.68
8746,USA,Partial College,F,Bronze,3,15,12,371.53
8747,USA,High School Degree,F,Bronze,1,74,2,37.26
8748,USA,Partial High School,M,Normal,0,149,1,32.63
8749,USA,Partial High School,M,Normal,2,46,8,291.36
8753,USA,High School Degree,M,Bronze,1,19,3,36.16
8754,USA,High School Degree,F,Normal,2,203,2,71.83
8757,USA,Bachelors Degree,F,Silver,2,262,1,47.04
8758,USA,Bachelors Degree,M,Golden,3,210,3,125.98
8759,USA,Partial High School,M,Normal,4,71,1,5.91
8760,USA,Partial High School,F,Silver,4,5,4,154.6
8762,USA,Bachelors Degree,F,Bronze,4,362,1,5.9
8765,USA,Graduate Degree,M,Golden,2,179,2,30.52
8766,USA,Partial High School,F,Normal,2,113,1,20.14
8768,USA,Graduate Degree,F,Bronze,1,35,7,195.55
8769,USA,Bachelors Degree,M,Bronze,3,45,6,186.28
8770,USA,Bachelors Degree,M,Golden,2,56,3,48.43
8771,USA,Bachelors Degree,F,Bronze,0,30,2,29.52
8772,USA,Bachelors Degree,M,Bronze,3,115,4,140.34
8777,USA,Graduate Degree,M,Bronze,0,25,7,210.01
8778,USA,Partial College,F,Bronze,4,45,2,48.19
8779,USA,Bachelors Degree,F,Bronze,4,91,4,113.8
8780,USA,Partial High School,F,Normal,2,320,1,16.44
8782,USA,High School Degree,F,Bronze,2,139,7,148.97
8783,USA,Partial College,M,Bronze,3,26,2,53.32
8785,USA,Partial High School,M,Normal,3,55,2,64.14
8787,USA,Bachelors Degree,M,Bronze,0,80,2,34.79
8792,USA,High School Degree,M,Golden,4,142,3,14.07
8793,USA,High School Degree,M,Bronze,1,19,7,149.12
8794,USA,High School Degree,M,Bronze,4,8,7,272.32
8797,USA,High School Degree,M,Golden,5,35,4,62.05
8798,USA,High School Degree,M,Bronze,1,78,2,38
8805,USA,High School Degree,M,Bronze,2,249,1,41.88
8806,USA,Partial High School,M,Normal,3,158,1,32.55
8808,USA,High School Degree,F,Bronze,2,301,1,1.73
8810,USA,Bachelors Degree,M,Bronze,1,106,3,95.08
8812,USA,Partial High School,F,Bronze,2,272,1,30.38
8814,USA,High School Degree,M,Silver,2,4,9,280.37
8815,USA,Partial High School,F,Normal,2,80,2,46.96
8816,USA,High School Degree,F,Bronze,4,157,1,37.69
8818,USA,Partial High School,M,Bronze,2,27,3,101.23
8823,USA,Partial High School,M,Normal,2,245,1,16.74
8824,USA,Graduate Degree,F,Bronze,3,66,4,115.95
8830,USA,High School Degree,F,Bronze,0,365,1,19.48
8833,USA,Graduate Degree,M,Bronze,1,323,1,20.03
8834,USA,Partial High School,M,Normal,2,237,1,27.6
8837,USA,High School Degree,F,Bronze,4,212,3,84.8
8839,USA,Partial College,F,Bronze,3,133,1,13.34
8840,USA,High School Degree,F,Bronze,1,72,8,230.14
8841,USA,Partial High School,M,Normal,1,14,9,246.59
8842,USA,Partial High School,F,Bronze,3,179,1,10.58
8843,USA,High School Degree,M,Bronze,0,4,7,198.84
8844,USA,High School Degree,F,Bronze,1,32,6,122.5
8845,USA,Bachelors Degree,M,Normal,3,115,1,36.48
8847,USA,Partial High School,F,Normal,4,5,2,54.15
8849,USA,Partial College,M,Normal,2,156,2,71.69
8851,USA,Bachelors Degree,M,Bronze,3,126,3,83.72
8852,USA,Partial High School,F,Normal,0,152,2,33.84
8853,USA,Graduate Degree,F,Bronze,4,9,3,98.73
8854,USA,High School Degree,F,Bronze,2,325,2,23.86
8858,USA,Bachelors Degree,M,Bronze,3,115,2,41.87
8859,USA,Graduate Degree,F,Golden,4,49,3,132.11
8860,USA,High School Degree,M,Golden,4,34,7,117.25
8862,USA,High School Degree,M,Bronze,1,16,7,150.01
8863,USA,Bachelors Degree,F,Bronze,2,31,3,82.17
8864,USA,Bachelors Degree,M,Golden,4,30,4,101.38
8871,USA,High School Degree,F,Golden,5,61,2,45.41
8872,USA,Bachelors Degree,F,Silver,2,54,3,88.36
8878,USA,Bachelors Degree,M,Normal,3,63,3,24.39
8881,USA,Bachelors Degree,F,Bronze,2,71,3,18.99
8885,USA,Partial High School,F,Normal,3,165,1,33.72
8886,USA,Partial High School,M,Silver,4,162,3,124.75
8887,USA,Bachelors Degree,F,Silver,5,79,8,228.51
8889,USA,Bachelors Degree,F,Bronze,1,10,5,102.75
8891,USA,Partial College,F,Bronze,2,161,2,67.42
8892,USA,Bachelors Degree,M,Silver,1,88,5,157.05
8896,USA,Graduate Degree,F,Golden,3,179,1,8.34
8897,USA,Bachelors Degree,M,Normal,5,204,2,54.86
8898,USA,Graduate Degree,F,Silver,0,28,2,55.62
8899,USA,Bachelors Degree,M,Bronze,4,30,3,115.9
8901,USA,Graduate Degree,M,Bronze,1,105,11,300.52
8902,USA,Partial High School,M,Normal,0,23,11,356.83
8906,USA,Partial College,M,Bronze,3,161,5,79.94
8907,USA,Bachelors Degree,F,Silver,5,21,5,120.5
8908,USA,Partial High School,F,Bronze,1,7,2,9.34
8910,USA,Partial High School,M,Bronze,1,115,1,13.05
8911,USA,Partial High School,M,Normal,2,349,1,33.82
8912,USA,Bachelors Degree,F,Bronze,2,106,6,183.75
8914,USA,Partial High School,F,Normal,0,274,1,26.2
8916,USA,Partial High School,M,Normal,3,12,2,50.27
8918,USA,Partial High School,M,Normal,0,310,1,42.57
8919,USA,High School Degree,M,Bronze,4,37,5,247.05
8921,USA,Bachelors Degree,M,Normal,4,10,6,155.41
8923,USA,Partial College,F,Normal,4,272,1,35.78
8924,USA,High School Degree,M,Golden,4,133,2,41.16
8929,USA,Partial High School,M,Normal,5,354,1,30.04
8930,USA,High School Degree,M,Bronze,0,12,3,77.39
8933,USA,Partial High School,M,Normal,4,200,1,28.99
8934,USA,Bachelors Degree,F,Bronze,0,150,1,8.16
8935,USA,Partial High School,M,Normal,3,29,2,65.99
8936,USA,Partial High School,M,Normal,5,79,1,23.51
8937,USA,Partial High School,M,Normal,1,54,5,124.25
8942,USA,High School Degree,M,Silver,2,66,2,38.82
8944,USA,Bachelors Degree,F,Normal,3,8,2,26.46
8945,USA,Partial High School,F,Bronze,0,45,7,185.27
8946,USA,Graduate Degree,M,Golden,2,18,5,150.46
8947,USA,High School Degree,M,Normal,2,55,11,338.04
8948,USA,High School Degree,M,Bronze,5,100,2,52.54
8951,USA,Partial High School,M,Normal,3,100,1,35.65
8953,USA,Partial College,M,Bronze,3,117,2,68.39
8954,USA,Graduate Degree,F,Bronze,3,28,3,131.07
8958,USA,Partial High School,M,Normal,4,14,2,51.55
8960,USA,Graduate Degree,M,Golden,2,21,10,368.28
8963,USA,Partial High School,M,Normal,2,8,9,243.18
8966,USA,Bachelors Degree,F,Bronze,3,23,10,312.86
8968,USA,Partial High School,M,Normal,3,35,6,284.4
8969,USA,Bachelors Degree,F,Bronze,2,174,1,33.85
8970,USA,Partial High School,F,Normal,1,46,3,44.53
8975,USA,Partial College,F,Golden,5,66,4,151.44
8976,USA,Partial High School,F,Normal,1,14,6,174.17
8977,USA,Bachelors Degree,M,Bronze,2,52,2,46.4
8979,USA,Bachelors Degree,F,Golden,3,211,2,22.4
8981,USA,High School Degree,F,Golden,3,3,1,35.09
8982,USA,Bachelors Degree,M,Bronze,1,55,3,51.6
8983,USA,Bachelors Degree,F,Bronze,4,312,1,5.04
8984,USA,Bachelors Degree,F,Bronze,2,120,4,53.94
8991,USA,Bachelors Degree,F,Bronze,5,3,1,24.23
8992,USA,Bachelors Degree,F,Bronze,3,90,1,24.05
8993,USA,Partial High School,F,Normal,3,14,2,98.61
8994,USA,Bachelors Degree,M,Golden,5,79,4,73.99
8998,USA,Partial High School,F,Normal,1,58,1,24.84
9000,USA,Partial High School,M,Normal,0,181,2,14.95
9006,USA,High School Degree,F,Bronze,1,11,5,114.8
9008,USA,Partial High School,M,Normal,1,162,1,13.13
9011,USA,Partial High School,F,Golden,5,308,1,2.26
9012,USA,High School Degree,F,Silver,4,74,1,35.05
9013,USA,High School Degree,M,Golden,5,21,5,155.93
9014,USA,Partial College,F,Bronze,1,21,5,117.96
9016,USA,Bachelors Degree,M,Bronze,2,5,13,346.67
9017,USA,Partial High School,F,Normal,2,45,4,160.56
9019,USA,Bachelors Degree,M,Bronze,4,19,6,224.31
9020,USA,High School Degree,M,Silver,4,203,1,30.68
9021,USA,Partial High School,M,Golden,3,354,1,31.44
9022,USA,High School Degree,F,Bronze,3,116,1,45.84
9024,USA,Bachelors Degree,F,Bronze,2,147,2,28.67
9025,USA,Bachelors Degree,F,Golden,3,4,6,150.77
9026,USA,High School Degree,M,Bronze,2,105,3,75.29
9027,USA,Bachelors Degree,M,Bronze,1,55,4,79.34
9029,USA,Partial High School,M,Normal,1,21,7,140.34
9030,USA,Bachelors Degree,M,Bronze,1,29,3,77.58
9032,USA,High School Degree,F,Bronze,0,32,3,106.03
9033,USA,Bachelors Degree,F,Silver,3,113,4,155.63
9039,USA,Partial High School,M,Normal,1,305,2,34.92
9040,USA,High School Degree,F,Golden,5,24,17,559.97
9043,USA,Partial High School,F,Normal,2,152,1,12.96
9044,USA,Partial High School,M,Bronze,3,66,2,46.97
9045,USA,Bachelors Degree,M,Bronze,2,319,2,60.17
9046,USA,Partial High School,F,Normal,3,291,1,18.08
9047,USA,Partial High School,F,Normal,3,29,1,44.85
9050,USA,High School Degree,M,Bronze,4,237,3,70.52
9051,USA,Partial High School,M,Normal,2,48,1,43.16
9052,USA,Bachelors Degree,M,Golden,3,133,2,47.6
9054,USA,Bachelors Degree,M,Normal,0,181,1,4.83
9055,USA,Partial High School,F,Normal,1,105,1,20.12
9057,USA,Partial High School,M,Silver,2,332,1,47.7
9061,USA,Partial High School,M,Normal,2,264,1,6.2
9062,USA,Partial High School,F,Normal,4,141,3,59.32
9063,USA,Partial High School,M,Bronze,1,85,7,195.17
9064,USA,Partial College,F,Golden,3,11,13,514.03
9065,USA,Bachelors Degree,F,Bronze,4,14,5,174.9
9067,USA,High School Degree,F,Bronze,1,61,4,64.16
9068,USA,High School Degree,M,Bronze,0,150,4,127.21
9069,USA,Partial High School,M,Normal,0,41,2,57.28
9070,USA,High School Degree,F,Bronze,0,292,1,17.87
9072,USA,Partial High School,M,Normal,1,5,2,61.86
9073,USA,Partial College,M,Golden,5,244,1,27.6
9074,USA,High School Degree,M,Normal,0,77,3,74.81
9075,USA,High School Degree,M,Bronze,0,201,1,22.2
9077,USA,Partial High School,M,Bronze,0,105,1,26.92
9078,USA,Partial College,F,Bronze,5,156,1,7.28
9080,USA,High School Degree,M,Bronze,2,34,3,85.83
9081,USA,High School Degree,M,Bronze,2,74,5,93.43
9084,USA,High School Degree,M,Bronze,4,225,2,49.65
9085,USA,High School Degree,M,Bronze,1,293,1,49.28
9087,USA,High School Degree,F,Bronze,5,232,1,45.72
9088,USA,Partial High School,F,Bronze,5,162,1,51
9092,USA,Partial High School,M,Normal,1,73,2,19.49
9095,USA,Partial College,F,Bronze,3,3,4,126.44
9098,USA,Bachelors Degree,F,Golden,4,286,1,22.53
9099,USA,Partial High School,M,Normal,1,173,1,41.91
9101,USA,High School Degree,M,Bronze,4,22,5,85.49
9102,USA,Partial High School,F,Normal,2,4,9,199.04
9103,USA,Bachelors Degree,F,Golden,1,293,2,51.01
9105,USA,High School Degree,F,Silver,4,194,3,49.8
9109,USA,Bachelors Degree,M,Bronze,5,74,3,55.27
9110,USA,Bachelors Degree,F,Bronze,3,274,2,96.78
9111,USA,Partial High School,F,Golden,2,10,11,272.19
9112,USA,Partial High School,M,Normal,0,114,1,37.35
9115,USA,High School Degree,F,Golden,4,35,5,170.16
9123,USA,Bachelors Degree,M,Normal,1,5,13,307.48
